Jani Nyman,Seattle,2,49,2022,RW,Fi,Unknown
Christian Kyrou,Dallas,2,50,2022,D,Ca,Unknown
Jack Hughes,Los Angeles,2,51,2022,C,Us,Unknown
Dmitri Buchelnikov,Detroit,2,52,2022,LW,Ru,Unknown
Tristan Luneau,Anaheim,2,53,2022,D,Ca,Unknown
Matthew Poitras,Boston,2,54,2022,C,Ca,Unknown
Elias Salomonsson,Winnipeg,2,55,2022,D,Se,Unknown
Rieger Lorenz,Minnesota,2,56,2022,LW,Ca,Unknown
Niklas Kokko,Seattle,2,58,2022,G,Fi,Unknown
Topi Ronni,Calgary,2,59,2022,C,Fi,Unknown
Gleb Trikozov,Carolina,2,60,2022,LW,Ru,Unknown
David Goyette,Seattle,2,61,2022,C,Ca,Unknown
Lane Hutson,Montreal,2,62,2022,D,Us,Unknown
Adam Sykora,NY Rangers,2,63,2022,LW,Sk,Unknown
Filip Nordberg,Ottawa,2,64,2022,D,Se,Unknown
Calle Odelius,NY Islanders,2,65,2022,D,Se,Unknown
Miko Matikka,Arizona,3,67,2022,RW,Fi,Unknown
Ty Nelson,Seattle,3,68,2022,D,Ca,Unknown
Devin Kaplan,Philadelphia,3,69,2022,RW,Us,Unknown
Alexander Suzdalev,Washington,3,70,2022,LW,Ru,Unknown
Alexander Perevalov,Carolina,3,71,2022,LW,Ru,Unknown
Oskar Pettersson,Ottawa,3,72,2022,RW,Se,Unknown
Aleksanteri Kaskimaki,St. Louis,3,73,2022,C,Fi,Unknown
Viktor Neuchev,Buffalo,3,74,2022,LW,Ru,Unknown
Vinzenz Rohrer,Montreal,3,75,2022,C,At,Unknown
Michael Fisher,San Jose,3,76,2022,D,Us,Unknown
Danil Zhilkin,Winnipeg,3,77,2022,C,Ru,Unknown
Quinn Finley,NY Islanders,3,78,2022,LW,Us,Unknown
Jordan Gustafson,Vegas,3,79,2022,C,Ca,Unknown
Elias Pettersson,Vancouver,3,80,2022,D,Se,Unknown
Adam Ingram,Nashville,3,82,2022,C,Ca,Unknown
George Fegaras,Dallas,3,83,2022,D,Ca,Unknown
Kasper Kulonummi,Nashville,3,84,2022,D,Fi,Unknown
Ludwig Persson,Washington,3,85,2022,LW,Se,Unknown
Lucas Edmonds,Tampa Bay,3,86,2022,RW,Ca,Unknown
Tomas Hamara,Ottawa,3,87,2022,D,Cz,Unknown
Michael Buchinger,St. Louis,3,88,2022,D,Ca,Unknown
Michael Milne,Minnesota,3,89,2022,LW,Ca,Unknown
Ben Macdonald,Seattle,3,91,2022,C,Us,Unknown
Adam Engstrom,Montreal,3,92,2022,D,Se,Unknown
Marek Alscher,Florida,3,93,2022,D,Cz,Unknown
Jeremy Langlois,Arizona,3,94,2022,D,Ca,Unknown
Nicholas Moldenhauer,Toronto,3,95,2022,RW,Ca,Unknown
Jordan Dumais,Columbus,3,96,2022,RW,Ca,Unknown
Bryce Mcconnell-Barker,NY Rangers,3,97,2022,C,Ca,Unknown
Isaiah George,NY Islanders,4,98,2022,D,Ca,Unknown
Garrett Brown,Winnipeg,4,99,2022,D,Us,Unknown
Tyson Jugnauth,Seattle,4,100,2022,D,Ca,Unknown
Simon Forsmark,Carolina,4,101,2022,D,Se,Unknown
Tyler Brennan,New Jersey,4,102,2022,G,Ca,Unknown
Kenny Connors,Los Angeles,4,103,2022,C,Us,Unknown
Stephen Halliday,Ottawa,4,104,2022,C,Ca,Unknown
Anton Johansson,Detroit,4,105,2022,D,Se,Unknown
Mats Lindgren,Buffalo,4,106,2022,D,Ca,Unknown
Ben King,Anaheim,4,107,2022,C,Ca,Unknown
Mason Beaupit,San Jose,4,108,2022,G,Ca,Unknown
Kirill Dolzhenkov,Columbus,4,109,2022,RW,Ru,Unknown
Daniil Orlov,New Jersey,4,110,2022,D,Ru,Unknown
Noah Laba,NY Rangers,4,111,2022,C,Us,Unknown
Daimon Gardner,Vancouver,4,112,2022,C,Ca,Unknown
Amadeus Lombardi,Detroit,4,113,2022,C,Ca,Unknown
Cole O'Hara,Nashville,4,114,2022,RW,Ca,Unknown
Gavin White,Dallas,4,115,2022,D,Ca,Unknown
Angus Booth,Los Angeles,4,116,2022,D,Ca,Unknown
Cole Spicer,Boston,4,117,2022,C,Us,Unknown
Sergey Murashov,Pittsburgh,4,118,2022,G,Ru,Unknown
Dans Locmelis,Boston,4,119,2022,C,Lv,Unknown
Arseni Koromyslov,St. Louis,4,120,2022,D,Ru,Unknown
Ryan Healey,Minnesota,4,121,2022,D,Us,Unknown
Dennis Hildeby,Toronto,4,122,2022,G,Se,Unknown
Tucker Robertson,Seattle,4,123,2022,C,Ca,Unknown
Cruz Lucius,Carolina,4,124,2022,RW,Us,Unknown
Ludvig Jansson,Florida,4,125,2022,D,Se,Unknown
Charles Leddy,New Jersey,4,126,2022,D,Us,Unknown
Cedrick Guindon,Montreal,4,127,2022,LW,Ca,Unknown
Cameron Whitehead,Vegas,4,128,2022,G,Ca,Unknown
Maximilian Kilpinen,Detroit,4,129,2022,LW,Se,Unknown
Jared Davidson,Montreal,5,130,2022,C,Ca,Unknown
Matthew Morden,Arizona,5,131,2022,D,Ca,Unknown
Frederic Brunet,Boston,5,132,2022,D,Ca,Unknown
Alex Bump,Philadelphia,5,133,2022,LW,Us,Unknown
Vsevolod Komarov,Buffalo,5,134,2022,D,Ru,Unknown
Nikita Grebenkin,Toronto,5,135,2022,RW,Ru,Unknown
Jorian Donovan,Ottawa,5,136,2022,D,Ca,Unknown
Tnias Mathurin,Detroit,5,137,2022,D,Ca,Unknown
Sergei Ivanov,Columbus,5,138,2022,G,Ru,Unknown
Connor Hvidston,Anaheim,5,139,2022,LW,Ca,Unknown
Jake Furlong,San Jose,5,140,2022,D,Ca,Unknown
Petr Hauser,New Jersey,5,141,2022,RW,Cz,Unknown
Matthew Maggio,NY Islanders,5,142,2022,RW,Ca,Unknown
Cameron O'Neill,Ottawa,5,143,2022,RW,Us,Unknown
Ty Young,Vancouver,5,144,2022,G,Ca,Unknown
Patrick Guay,Vegas,5,145,2022,C,Ca,Unknown
Graham Sward,Nashville,5,146,2022,D,Ca,Unknown
Maxim Mayorov,Dallas,5,147,2022,G,Ru,Unknown
Otto Salin,Los Angeles,5,148,2022,D,Fi,Unknown
Jake Karabela,Washington,5,149,2022,C,Ca,Unknown
Zam Plante,Pittsburgh,5,150,2022,C,De,Unknown
Kevin Reidler,Ottawa,5,151,2022,G,Se,Unknown
Marc-Andre Gaudet,St. Louis,5,152,2022,D,Ca,Unknown
David Spacek,Minnesota,5,153,2022,D,Us,Unknown
Michael Callow,Anaheim,5,154,2022,RW,Us,Unknown
Parker Bell,Calgary,5,155,2022,LW,Ca,Unknown
Vladimir Grudinin,Carolina,5,156,2022,D,Ru,Unknown
Sandis Vilmanis,Florida,5,157,2022,LW,Lv,Unknown
Samuel Jonsson,Edmonton,5,158,2022,G,Se,Unknown
Vittorio Mancini,NY Rangers,5,159,2022,D,Us,Unknown
Nick Malik,Tampa Bay,5,160,2022,G,Us,Unknown
Maxim Barbashev,NY Rangers,5,161,2022,LW,Ru,Unknown
Emmett Croteau,Montreal,6,162,2022,G,Ca,Unknown
Maksymilian Szuber,Arizona,6,163,2022,D,Pl,Unknown
Barrett Hall,Seattle,6,164,2022,C,Us,Unknown
Hunter Mcdonald,Philadelphia,6,165,2022,D,Us,Unknown
Josh Filmon,New Jersey,6,166,2022,LW,Ca,Unknown
Nolan Collins,Pittsburgh,6,167,2022,D,Ca,Unknown
Theo Wallberg,Ottawa,6,168,2022,D,Se,Unknown
Jared Wright,Los Angeles,6,169,2022,RW,Us,Unknown
Jake Richard,Buffalo,6,170,2022,RW,Us,Unknown
Jakub Vondras,Carolina,6,171,2022,G,Cz,Unknown
Joey Muldowney,San Jose,6,172,2022,RW,Us,Unknown
Daylan Kuefler,NY Islanders,6,174,2022,LW,Ca,Unknown
Fabian Wagner,Winnipeg,6,175,2022,C,Se,Unknown
Jackson Dorrington,Vancouver,6,176,2022,D,Us,Unknown
Ben Hemmerling,Vegas,6,177,2022,RW,Ca,Unknown
Vyacheslav Buteyets,Anaheim,6,178,2022,G,Ru,Unknown
Matthew Seminoff,Dallas,6,179,2022,RW,Us,Unknown
Jack Sparkes,Los Angeles,6,180,2022,D,Ca,Unknown
Ryan Hofer,Washington,6,181,2022,RW,Ca,Unknown
Luke Devlin,Pittsburgh,6,182,2022,C,Us,Unknown
Reid Dyck,Boston,6,183,2022,G,Ca,Unknown
Landon Sim,St. Louis,6,184,2022,RW,Ca,Unknown
Servac Petrovsky,Minnesota,6,185,2022,C,Sk,Unknown
Josh Davies,Florida,6,186,2022,LW,Ca,Unknown
Gustav Karlsson,Buffalo,6,187,2022,C,Se,Unknown
Tyler Muszelik,Florida,6,189,2022,G,Us,Unknown
Nikita Yevseyev,Edmonton,6,190,2022,D,Ru,Unknown
Zakary Karpa,NY Rangers,6,191,2022,C,Us,Unknown
Connor Kurth,Tampa Bay,6,192,2022,RW,Us,Unknown
Chris Romaine,Colorado,6,193,2022,D,Us,Unknown
Petteri Nurmi,Montreal,7,194,2022,D,Fi,Unknown
Eli Barnett,San Jose,7,195,2022,D,Ca,Unknown
Kyle Jackson,Seattle,7,196,2022,C,Ca,Unknown
Santeri Sulku,Philadelphia,7,197,2022,LW,Fi,Unknown
Artem Barabosha,New Jersey,7,198,2022,D,Ru,Unknown
Jackson Edward,Boston,7,200,2022,D,Ca,Unknown
Owen Mehlenbacher,Detroit,7,201,2022,C,Ca,Unknown
Joel Ratkovic Berndtsson,Buffalo,7,202,2022,RW,Se,Unknown
James Fisher,Columbus,7,203,2022,RW,Us,Unknown
Adam Zlnka,Arizona,7,204,2022,RW,Sk,Unknown
Alexander Pelevin,Carolina,7,205,2022,D,Ru,Unknown
Tyson Dyck,Ottawa,7,206,2022,C,Ca,Unknown
Domenic Divincentiis,Winnipeg,7,207,2022,G,Ca,Unknown
Kirill Kudryavtsev,Vancouver,7,208,2022,D,Ru,Unknown
Abram Wiebe,Vegas,7,209,2022,D,Ca,Unknown
Ben Strinden,Nashville,7,210,2022,C,Us,Unknown
Linus Sjodin,Buffalo,7,211,2022,C,Se,Unknown
Brennan Ali,Detroit,7,212,2022,C,Us,Unknown
David Gucciardi,Washington,7,213,2022,D,Ca,Unknown
Liam Arnsby,Florida,7,214,2022,C,Ca,Unknown
Kaleb Lawrence,Los Angeles,7,215,2022,RW,Ca,Unknown
Miguel Tourigny,Montreal,7,216,2022,D,Ca,Unknown
Reese Laubach,San Jose,7,217,2022,C,Us,Unknown
Brandon Lisowsky,Toronto,7,218,2022,LW,Ca,Unknown
Cade Littler,Calgary,7,219,2022,C,Us,Unknown
Alexis Gendron,Philadelphia,7,220,2022,RW,Ch,Unknown
Jack Devine,Florida,7,221,2022,RW,Us,Unknown
Joel Maatta,Edmonton,7,222,2022,C,Fi,Unknown
Dyllan Gill,Tampa Bay,7,223,2022,D,Ca,Unknown
Klavs Veinbergs,Tampa Bay,7,224,2022,LW,Lv,Unknown
Ivan Zhigalov,Colorado,7,225,2022,G,By,Unknown
Steve Shutt,Montreal,1,4,1972,LW,Ca,Unknown
Logan Mailloux,Montreal,1,31,2021,D,Ca,Unknown
Riley Kidney,Montreal,2,63,2021,C,Ca,Unknown
Oliver Kapanen,Montreal,2,64,2021,C,Se,Unknown
Dmitri Kostenko,Montreal,3,87,2021,D,Ru,Unknown
William Trudeau,Montreal,4,113,2021,D,Ca,Unknown
Daniil Sobolev,Montreal,5,142,2021,D,Ru,Unknown
Joshua Roy,Montreal,5,150,2021,RW,Ca,Unknown
Xavier Simoneau,Montreal,6,191,2021,C,Ca,Unknown
Joe Vrbetic,Montreal,7,214,2021,G,Ca,Unknown
Kaiden Guhle,Montreal,1,16,2020,D,Ca,Unknown
Luke Tuch,Montreal,2,47,2020,LW,Us,Unknown
Jan Mysak,Montreal,2,48,2020,C,Cz,Unknown
Jack Smith,Montreal,4,102,2020,C,Us,Unknown
Blake Biondi,Montreal,4,109,2020,C,Us,Unknown
Sean Farrell,Montreal,4,124,2020,C,Us,Unknown
Jakub Dobes,Montreal,5,136,2020,G,Cz,Unknown
Alexander Gordin,Montreal,6,171,2020,RW,Ru,Unknown
Cole Caufield,Montreal,1,15,2019,RW,Us,Unknown
Jayden Struble,Montreal,2,46,2019,D,Us,Unknown
Mattias Norlinder,Montreal,3,64,2019,D,Se,Unknown
Gianni Fairbrother,Montreal,3,77,2019,D,Ca,Unknown
Jacob Leguerrier,Montreal,5,126,2019,D,Ca,Unknown
Rhett Pitlick,Montreal,5,131,2019,LW,Us,Unknown
Frederik Nissen Dichow,Montreal,5,138,2019,G,Dk,Unknown
Arsen Khisamutdinov,Montreal,6,170,2019,C,Ru,Unknown
Rafaël Harvey-Pinard,Montreal,7,201,2019,LW,Ca,Unknown
Kieran Ruscheinski,Montreal,7,206,2019,D,Ca,Unknown
Jesperi Kotkaniemi,Montreal,1,3,2018,C,Fi,Unknown
Jesse Ylönen,Montreal,2,35,2018,RW,Us,Unknown
Alexander Romanov,Montreal,2,38,2018,D,Ru,Unknown
Jacob Olofsson,Montreal,2,56,2018,C,Se,Unknown
Cameron Hillis,Montreal,3,66,2018,C,Ca,Unknown
Jordan Harris,Montreal,3,71,2018,D,Us,Unknown
Allan McShane,Montreal,4,97,2018,C,Ca,Unknown
Jack Gorniak,Montreal,4,123,2018,LW,Us,Unknown
Cole Fonstad,Montreal,5,128,2018,C,Ca,Unknown
Samuel Houde,Montreal,5,133,2018,C,Ca,Unknown
Brett Stapley,Montreal,7,190,2018,C,Ca,Unknown
Josh Brook,Montreal,2,56,2017,D,Ca,Unknown
Joni Ikonen,Montreal,2,58,2017,C,Fi,Unknown
Scott Walford,Montreal,3,68,2017,D,Ca,Unknown
Cale Fleury,Montreal,3,87,2017,D,Ca,Unknown
Jarret Tyszka,Montreal,5,149,2017,D,Ca,Unknown
Cayden Primeau,Montreal,7,199,2017,G,Us,Unknown
Mikhail Sergachev,Montreal,1,9,2016,D,Ru,Unknown
William Bitten,Montreal,3,70,2016,C,Ca,Unknown
Victor Mete,Montreal,4,100,2016,D,Ca,Unknown
Casey Staum,Montreal,5,124,2016,D,Us,Unknown
Michael Pezzetta,Montreal,6,160,2016,C,Ca,Unknown
Arvid Henrikson,Montreal,7,187,2016,D,Se,Unknown
Noah Juulsen,Montreal,1,26,2015,D,Ca,Unknown
Lukas Vejdemo,Montreal,3,87,2015,C,Se,Unknown
Matthew Bradley,Montreal,5,131,2015,C,Ca,Unknown
Simon Bourque,Montreal,6,177,2015,D,Ca,Unknown
Jeremiah Addison,Montreal,7,207,2015,LW,Ca,Unknown
Nikita Scherbak,Montreal,1,26,2014,RW,Ru,Unknown
Brett Lernout,Montreal,3,73,2014,D,Ca,Unknown
Nikolas Koberstein,Montreal,5,125,2014,D,Ca,Unknown
Daniel Audette,Montreal,5,147,2014,C,Ca,Unknown
Hayden Hawkey,Montreal,6,177,2014,G,Us,Unknown
Jake Evans,Montreal,7,207,2014,C/RW,Ca,Unknown
Michael McCarron,Montreal,1,25,2013,RW,Us,Unknown
Jacob de La Rose,Montreal,2,34,2013,LW,Se,Unknown
Zachary Fucale,Montreal,2,36,2013,G,Ca,Unknown
Artturi Lehkonen,Montreal,2,55,2013,LW,Fi,Unknown
Connor Crisp,Montreal,3,71,2013,LW,Ca,Unknown
Sven Andrighetto,Montreal,3,86,2013,RW,Ch,Unknown
Martin Reway,Montreal,4,116,2013,LW,Cz,Unknown
Jeremy Gregoire,Montreal,6,176,2013,C,Ca,Unknown
Alex Galchenyuk,Montreal,1,3,2012,C,Us,Unknown
Sebastian Collberg,Montreal,2,33,2012,RW,Se,Unknown
Dalton Thrower,Montreal,2,51,2012,D,Ca,Unknown
Tim Bozon,Montreal,3,64,2012,LW,Us,Unknown
Brady Vail,Montreal,4,94,2012,C,Us,Unknown
Charles Hudon,Montreal,5,122,2012,LW,Ca,Unknown
Erik Nystrom,Montreal,6,154,2012,LW,Unknown,Unknown
Nathan Beaulieu,Montreal,1,17,2011,D,Ca,Unknown
Josiah Didier,Montreal,4,97,2011,D,Us,Unknown
Olivier Archambault,Montreal,4,108,2011,LW,Ca,Unknown
Magnus Nygren,Montreal,4,113,2011,D,Unknown,Unknown
Darren Dietz,Montreal,5,138,2011,D,Ca,Unknown
Daniel Pribyl,Montreal,6,168,2011,C,Cs,Unknown
Colin Sullivan,Montreal,7,198,2011,D,Unknown,Unknown
Mark MacMillan,Montreal,4,113,2010,F,Ca,Unknown
Morgan Ellis,Montreal,4,117,2010,D,Ca,Unknown
Brendan Gallagher,Montreal,5,147,2010,RW,Ca,Unknown
John Westin,Montreal,7,207,2010,LW,Unknown,Unknown
Louis Leblanc,Montreal,1,18,2009,C,Ca,Unknown
Joonas Nättinen,Montreal,3,65,2009,C,Unknown,Unknown
Mac Bennett,Montreal,3,79,2009,D,Us,Unknown
Alexander Avtsin,Montreal,4,109,2009,RW,Unknown,Unknown
Gabriel Dumont,Montreal,5,139,2009,C,Ca,Unknown
Dustin Walsh,Montreal,6,169,2009,C,Unknown,Unknown
Michael Cichy,Montreal,7,199,2009,C,Unknown,Unknown
Petteri Simila,Montreal,7,211,2009,G,Unknown,Unknown
Danny Kristo,Montreal,2,56,2008,RW,Us,Unknown
Steve Quailer,Montreal,3,86,2008,LW,Unknown,Unknown
Jason Missiaen,Montreal,4,116,2008,G,Unknown,Unknown
Maxim Trunev,Montreal,5,138,2008,RW,Unknown,Unknown
Patrick Johnson,Montreal,7,206,2008,LW,Unknown,Unknown
Ryan McDonagh,Montreal,1,12,2007,D,Us,Unknown
Max Pacioretty,Montreal,1,22,2007,LW,Us,Unknown
Olivier Fortier,Montreal,3,65,2007,C,Unknown,Unknown
Yannick Weber,Montreal,3,73,2007,D,Ch,Unknown
Joe Stejskal,Montreal,5,133,2007,D,Unknown,Unknown
Andrew Conboy,Montreal,5,142,2007,LW,Unknown,Unknown
Nichlas Torp,Montreal,6,163,2007,D,Unknown,Unknown
Scott Kishel,Montreal,7,192,2007,D,Unknown,Unknown
David Fischer,Montreal,1,20,2006,D,Unknown,Unknown
Ben Maxwell,Montreal,2,49,2006,C,Ca,Unknown
Mathieu Carle,Montreal,2,53,2006,D,Ca,Unknown
Ryan White,Montreal,3,66,2006,C,Ca,Unknown
Pavel Valentenko,Montreal,5,139,2006,D,Unknown,Unknown
Cameron Cepek,Montreal,7,199,2006,D,Unknown,Unknown
Guillaume Latendresse,Montreal,2,45,2005,LW,Ca,Unknown
Juraj Mikus,Montreal,4,121,2005,RW,Unknown,Unknown
Mathieu Aubin,Montreal,5,130,2005,C,Unknown,Unknown
Matt D'Agostini,Montreal,6,190,2005,RW,Ca,Unknown
Sergei Kostitsyn,Montreal,7,200,2005,LW,Su,Unknown
Philippe Paquet,Montreal,7,229,2005,D,Unknown,Unknown
Kyle Chipchura,Montreal,1,18,2004,C,Ca,Unknown
Alexei Emelin,Montreal,3,84,2004,D,Su,Unknown
J.T. Wyman,Montreal,4,100,2004,RW,Us,Unknown
Mikhail Grabovski,Montreal,5,150,2004,C,De,Unknown
Loic Lacasse,Montreal,6,181,2004,G,Unknown,Unknown
Jon Gleed,Montreal,7,212,2004,D,Unknown,Unknown
Greg Stewart,Montreal,8,246,2004,LW,Ca,Unknown
Mark Streit,Montreal,9,262,2004,D,Ch,Unknown
Alex Dulac-Lemelin,Montreal,9,278,2004,D,Unknown,Unknown
Andrei Kostitsyn,Montreal,1,10,2003,LW,Su,Unknown
Cory Urquhart,Montreal,2,40,2003,C,Unknown,Unknown
Maxim Lapierre,Montreal,2,61,2003,C,Ca,Unknown
Ryan O'Byrne,Montreal,3,79,2003,D,Ca,Unknown
Corey Locke,Montreal,4,113,2003,C,Ca,Unknown
Danny Stewart,Montreal,4,123,2003,LW,Unknown,Unknown
Chris Heino-Lindberg,Montreal,6,177,2003,G,Unknown,Unknown
Mark Flood,Montreal,6,188,2003,D,Ca,Unknown
Oskari Korpikari,Montreal,7,217,2003,D,Unknown,Unknown
Jimmy Bonneau,Montreal,8,241,2003,LW,Unknown,Unknown
Jaroslav Halák,Montreal,9,271,2003,G,Cs,Unknown
Chris Higgins,Montreal,1,14,2002,LW,Us,Unknown
Tomas Linhart,Montreal,2,45,2002,D,Unknown,Unknown
Michael Lambert,Montreal,4,99,2002,LW,Unknown,Unknown
André Deveaux,Montreal,6,182,2002,C,Bs,Unknown
Jonathan Ferland,Montreal,7,212,2002,RW,Ca,Unknown
Konstantin Korneev,Montreal,9,275,2002,D,Unknown,Unknown
Mike Komisarek,Montreal,1,7,2001,D,Us,Unknown
Alexander Perezhogin,Montreal,1,25,2001,LW,Su,Unknown
Duncan Milroy,Montreal,2,37,2001,RW,Ca,Unknown
Tomáš Plekanec,Montreal,3,71,2001,C,Cs,Unknown
Martti Järventie,Montreal,4,109,2001,D,Fi,Unknown
Eric Himelfarb,Montreal,6,171,2001,C,Unknown,Unknown
Andrew Archer,Montreal,7,203,2001,D,Unknown,Unknown
Viktor Ujcik,Montreal,9,266,2001,RW,Unknown,Unknown
Ron Hainsey,Montreal,1,13,2000,D,Us,Unknown
Marcel Hossa,Montreal,1,16,2000,LW,Cs,Unknown
Jozef Balej,Montreal,3,78,2000,RW,Cs,Unknown
Matt Carkner,Montreal,2,58,1999,D,Ca,Unknown
Eric Chouinard,Montreal,1,16,1998,LW,Us,Unknown
Mike Ribeiro,Montreal,2,45,1998,C,Ca,Unknown
François Beauchemin,Montreal,3,75,1998,D,Ca,Unknown
Andrei Bashkirov,Montreal,5,132,1998,LW,Su,Unknown
Gordie Dwyer,St. Louis,3,67,1996,LW,Ca,Unknown
Andrei Markov,Montreal,6,162,1998,D,Su,Unknown
Michael Ryder,Montreal,8,216,1998,RW,Ca,Unknown
Jason Ward,Montreal,1,11,1997,RW,Ca,Unknown
Ben Guite,Montreal,7,172,1997,RW,Ca,Unknown
Matt Higgins,Montreal,1,18,1996,C,Ca,Unknown
Mathieu Garon,Montreal,2,44,1996,G,Ca,Unknown
Arron Asham,Montreal,3,71,1996,RW,Ca,Unknown
Brett Clark,Montreal,6,154,1996,D,Ca,Unknown
Terry Ryan,Montreal,1,8,1995,LW,Ca,Unknown
Miloslav Gureň,Montreal,3,60,1995,D,Cs,Unknown
Jonathan Delisle,Montreal,4,86,1995,RW,Ca,Unknown
Stéphane Robidas,Montreal,7,164,1995,D,Ca,Unknown
Éric Houde,Montreal,9,216,1995,C,Ca,Unknown
Brad Brown,Montreal,1,18,1994,D,Ca,Unknown
Chris Murray,Montreal,3,54,1994,RW,Ca,Unknown
Marko Kiprusoff,Montreal,3,70,1994,D,Fi,Unknown
Tomáš Vokoun,Montreal,9,226,1994,G,Cs,Unknown
Saku Koivu,Montreal,1,21,1993,C,Fi,Unknown
Rory Fitzpatrick,Montreal,2,47,1993,D,Us,Unknown
Sébastien Bordeleau,Montreal,3,73,1993,C,Ca,Unknown
Jeff Lank,Montreal,5,113,1993,D,Ca,Unknown
Darcy Tucker,Montreal,6,151,1993,RW,Ca,Unknown
Alan Letang,Montreal,8,203,1993,D,Ca,Unknown
David Wilkie,Montreal,1,20,1992,D,Us,Unknown
Valeri Bure,Montreal,2,33,1992,RW,Su,Unknown
Craig Rivet,Montreal,3,68,1992,D,Ca,Unknown
Marc Lamothe,Montreal,4,92,1992,G,Ca,Unknown
Christian Proulx,Montreal,7,164,1992,D,Ca,Unknown
Jim Campbell,Montreal,2,28,1991,RW,Us,Unknown
Craig Darby,Montreal,2,43,1991,C,Us,Unknown
Yves Sarault,Montreal,3,61,1991,LW,Ca,Unknown
Vladimír Vůjtek,Montreal,4,73,1991,LW,Cs,Unknown
Oleg Petrov,Montreal,6,127,1991,RW,Su,Unknown
Brian Savage,Montreal,8,171,1991,LW,Ca,Unknown
Scott Fraser,Montreal,9,193,1991,C,Ca,Unknown
Turner Stevenson,Montreal,1,12,1990,RW,Ca,Unknown
Gilbert Dionne,Montreal,4,81,1990,LW,Ca,Unknown
Paul DiPietro,Montreal,5,102,1990,C,Ca,Unknown
Craig Conroy,Montreal,6,123,1990,C,Us,Unknown
Lindsay Vallis,Montreal,1,13,1989,D,Ca,Unknown
Patrice Brisebois,Montreal,2,30,1989,D,Ca,Unknown
Steve Larouche,Montreal,2,41,1989,C,Ca,Unknown
Pierre Sévigny,Montreal,3,51,1989,LW,Ca,Unknown
André Racicot,Montreal,4,83,1989,G,Ca,Unknown
Craig Ferguson,Montreal,7,146,1989,C,Us,Unknown
Patrick Lebeau,Montreal,8,167,1989,LW,Ca,Unknown
Roy Mitchell,Montreal,9,188,1989,D,Ca,Unknown
Justin Duberman,Montreal,11,230,1989,RW,Us,Unknown
Éric Charron,Montreal,1,20,1988,D,Ca,Unknown
Martin St. Amour,Montreal,2,34,1988,LW,Ca,Unknown
Patric Kjellberg,Montreal,4,83,1988,RW,Se,Unknown
Peter Popovic,Montreal,5,93,1988,D,Se,Unknown
Jean-Claude Bergeron,Montreal,5,104,1988,G,Ca,Unknown
Patrik Carnbäck,Montreal,6,125,1988,C,Se,Unknown
Sean Hill,Montreal,8,167,1988,D,Us,Unknown
Harijs Vītoliņš,Montreal,9,188,1988,C,Su,Unknown
Kevin Dahl,Montreal,11,230,1988,D,Ca,Unknown
Andrew Cassels,Montreal,1,17,1987,C,Ca,Unknown
Éric Desjardins,Montreal,2,38,1987,D,Ca,Unknown
Mathieu Schneider,Montreal,3,44,1987,D,Us,Unknown
Les Kuntar,Montreal,6,122,1987,G,Us,Unknown
Ed Ronan,Montreal,11,227,1987,RW,Us,Unknown
Mark Pederson,Montreal,1,15,1986,LW,Ca,Unknown
Benoît Brunet,Montreal,2,27,1986,LW,Ca,Unknown
Jyrki Lumme,Montreal,3,57,1986,D,Fi,Unknown
Lyle Odelein,Montreal,7,141,1986,D,Ca,Unknown
Rick Hayward,Montreal,8,162,1986,D,Us,Unknown
José Charbonneau,Montreal,1,12,1985,RW,Ca,Unknown
Tom Chorske,Montreal,1,16,1985,LW,Us,Unknown
Todd Richards,Montreal,2,33,1985,D,Us,Unknown
Rocky Dundas,Montreal,3,47,1985,RW,Ca,Unknown
Martin Desjardins,Montreal,4,75,1985,C,Ca,Unknown
Brent Gilchrist,Montreal,4,79,1985,LW,Ca,Unknown
Donald Dufresne,Montreal,6,117,1985,D,Ca,Unknown
Ed Cristofoli,Montreal,7,142,1985,RW,Ca,Unknown
Petr Svoboda,Montreal,1,5,1984,D,Cs,Unknown
Shayne Corson,Montreal,1,8,1984,LW,Ca,Unknown
Stéphane Richer,Montreal,2,29,1984,RW,Ca,Unknown
Alfie Turcotte,Montreal,1,17,1983,C,Us,Unknown
Sergio Momesso,Montreal,2,27,1983,LW,Ca,Unknown
John Kordic,Montreal,4,78,1983,RW,Ca,Unknown
Arto Javanainen,Montreal,6,118,1983,RW,Fi,Unknown
Vladislav Tretiak,Montreal,7,138,1983,G,Su,Unknown
Thomas Rundqvist,Montreal,10,198,1983,C,Se,Unknown
Jocelyn Gauvreau,Montreal,2,31,1982,D,Ca,Unknown
Kent Carlson,Montreal,2,32,1982,D,Us,Unknown
David Maley,Montreal,2,33,1982,LW,Us,Unknown
Scott Sandelin,Montreal,2,40,1982,D,Us,Unknown
Scott Harlow,Montreal,3,61,1982,LW,Us,Unknown
Michael Dark,Montreal,6,124,1982,D,Ca,Unknown
Hannu Järvenpää,Montreal,7,145,1982,RW,Fi,Unknown
Mark Hunter,Montreal,1,7,1981,RW,Ca,Unknown
Gilbert Delorme,Montreal,1,18,1981,D,Ca,Unknown
Kjell Dahlin,Montreal,4,82,1981,RW,Se,Unknown
Steve Rooney,Montreal,5,88,1981,LW,Us,Unknown
Tom Kurvers,Montreal,7,145,1981,D,Us,Unknown
Ric Nattress,Montreal,2,27,1980,D,Ca,Unknown
